ACTUAL	CHEFLIEU	CDC	RANG	REG	DEP	COM	AR	CT	MODIF	POLE	TNCC	ARTMAJ	NCC	ARTMIN	NCCENR	ARTICLCT	NCCCT	MOD	MANIP
1	1	0		52	72	269	2	28	1		0		SAINT-CALAIS		Saint-Calais		Saint-Calais	42	M
1	0	0		52	72	271	2	24	1		0		SAINT-CELERIN		Saint-Célerin		Montfort-le-Gesnois	42	M
1	0	0		52	72	272	2	28	1		0		SAINTE-CEROTTE		Sainte-Cérotte		Saint-Calais	42	M
1	0	0		52	72	275	2	24	1		0		SAINT-CORNEILLE		Saint-Corneille		Montfort-le-Gesnois	42	M
1	0	0		52	72	278	1	15	1		0		SAINT-DENIS-D'ORQUES		Saint-Denis-d'Orques		Loué	42	M
1	0	0		52	72	279	1	13	1		0		SAINT-GEORGES-DE-LA-COUEE		Saint-Georges-de-la-Couée	(Le)	Grand-Lucé	42	M
1	0	0		52	72	286	2	28	1		0		SAINT-GERVAIS-DE-VIC		Saint-Gervais-de-Vic		Saint-Calais	42	M
1	0	0		52	72	298	2	04	1		0		SAINT-MARS-DE-LOCQUENAY		Saint-Mars-de-Locquenay		Bouloire	42	M
1	0	0		52	72	300	2	24	1		0		SAINT-MARS-LA-BRIERE		Saint-Mars-la-Brière		Montfort-le-Gesnois	42	M
1	0	0		52	72	303	2	04	1		0		SAINT-MICHEL-DE-CHAVAIGNES		Saint-Michel-de-Chavaignes		Bouloire	42	M
1	0	0		52	72	304	2	28	1		0		SAINTE-OSMANE		Sainte-Osmane		Saint-Calais	42	M
1	0	0		52	72	311	1	07	1		0		SAINT-PIERRE-DE-CHEVILLE		Saint-Pierre-de-Chevillé		Château-du-Loir	42	M
1	0	0		52	72	314	1	13	1		0		SAINT-PIERRE-DU-LOROUER		Saint-Pierre-du-Lorouër	(Le)	Grand-Lucé	42	M
1	0	0		52	72	315	2	30	1		0		SAINT-REMY-DE-SILLE		Saint-Rémy-de-Sillé		Sillé-le-Guillaume	42	M
1	0	0		52	72	319	2	08	1		0		SAINTE-SABINE-SUR-LONGEVE		Sainte-Sabine-sur-Longève		Conlie	42	M
1	0	0		52	72	321	2	08	1		0		SAINT-SYMPHORIEN		Saint-Symphorien		Conlie	42	M
1	0	0		52	72	325	1	13	1		0		SAINT-VINCENT-DU-LOROUER		Saint-Vincent-du-Lorouër	(Le)	Grand-Lucé	42	M
1	0	0		52	72	333	2	33	1		0		SEMUR-EN-VALLON		Semur-en-Vallon		Vibraye	42	M
1	1	0		52	72	334	2	30	1		0		SILLE-LE-GUILLAUME		Sillé-le-Guillaume		Sillé-le-Guillaume	42	M
1	0	0		52	72	335	2	24	1		0		SILLE-LE-PHILIPPE		Sillé-le-Philippe		Montfort-le-Gesnois	42	M
1	0	0		52	72	339	1	31	1		0		SOULIGNE-FLACE		Souligné-Flacé	(La)	Suze-sur-Sarthe	42	M
1	0	0		52	72	341	2	24	1		0		SOULITRE		Soulitré		Montfort-le-Gesnois	42	M
1	0	0		52	72	344	1	31	1		0		SPAY		Spay	(La)	Suze-sur-Sarthe	42	M
1	0	0		52	72	345	2	24	1		0		SURFONDS		Surfonds		Montfort-le-Gesnois	42	M
1	1	0		52	72	346	1	31	1		3	(LA)	SUZE-SUR-SARTHE	(La)	Suze-sur-Sarthe	(La)	Suze-sur-Sarthe	42	M
1	0	0		52	72	348	1	15	1		0		TASSILLE		Tassillé		Loué	42	M
1	0	0		52	72	351	2	08	1		0		TENNIE		Tennie		Conlie	42	M
1	0	0		52	72	356	1	07	1		0		THOIRE-SUR-DINAN		Thoiré-sur-Dinan		Château-du-Loir	42	M
1	0	0		52	72	358	2	04	1		0		THORIGNE-SUR-DUE		Thorigné-sur-Dué		Bouloire	42	M
1	0	0		52	72	359	2	24	1		0		TORCE-EN-VALLEE		Torcé-en-Vallée		Montfort-le-Gesnois	42	M
1	0	0		52	72	361	2	04	1		0		TRESSON		Tresson		Bouloire	42	M
1	0	0		52	72	366	2	33	1		0		VALENNES		Valennes		Vibraye	42	M
1	0	0		52	72	367	1	15	1		0		VALLON-SUR-GEE		Vallon-sur-Gée		Loué	42	M
1	0	0		52	72	368	2	28	1		0		VANCE		Vancé		Saint-Calais	42	M
1	1	0		52	72	373	2	33	1		0		VIBRAYE		Vibraye		Vibraye	42	M
1	0	0		52	72	376	1	13	1		0		VILLAINES-SOUS-LUCE		Villaines-sous-Lucé	(Le)	Grand-Lucé	42	M
1	0	0		52	72	381	1	31	1		0		VOIVRES-LES-LE-MANS		Voivres-lès-le-Mans	(La)	Suze-sur-Sarthe	42	M
1	0	0		52	72	382	2	04	1		0		VOLNAY		Volnay		Bouloire	42	M
1	0	0		52	72	384	1	07	1		0		VOUVRAY-SUR-LOIR		Vouvray-sur-Loir		Château-du-Loir	42	M
1	0	0		82	74	014	2	10	1		1		ARACHES-LA-FRASSE		Arâches-la-Frasse		Cluses	10	M
3				82	74	017			1	74077	1		ARCINE		Arcine			35	M
1	0	0		82	74	077	3	15	1		0		CLARAFOND-ARCINE		Clarafond-Arcine		Frangy	10	M
1	0	0		82	74	077	3	15	1		0		CLARAFOND-ARCINE		Clarafond-Arcine		Frangy	36	M
1	0	0		82	74	106	4	34	1		0		DRAILLANT		Draillant		Thonon-les-Bains-Ouest	21	M
3				82	74	125			1	74217	0		FERRIERES		Ferrières			35	M
1	0	0		82	74	217	1	30	1		0		PRINGY		Pringy		Annecy-le-Vieux	36	M
1	1	0		82	74	220	3	16	1		0		REIGNIER-ESERY		Reignier-Ésery		Reignier-Ésery	10	M
2				23	76	095			1	76108	0		BIHOREL		Bihorel			33	M
1	1	0		23	76	108	3	60	1		0		BOIS-GUILLAUME - BIHOREL		Bois-Guillaume - Bihorel		Bois-Guillaume - Bihorel	11	M
1	1	0		23	76	108	3	60	1		0		BOIS-GUILLAUME - BIHOREL		Bois-Guillaume - Bihorel		Bois-Guillaume - Bihorel	34	M
1	0	0		23	76	167	2	37	1		0		CAUVILLE-SUR-MER		Cauville-sur-Mer		Montivilliers	10	M
1	0	0		11	77	030	3	26	1		0		BELLOT		Bellot		Rebais	42	M
1	0	0		11	77	031	3	27	1		0		BERNAY-VILBERT		Bernay-Vilbert		Rozay-en-Brie	42	M
1	0	0		11	77	043	3	26	1		0		BOITRON		Boitron		Rebais	42	M
1	0	0		11	77	087	3	27	1		3	(LA)	CHAPELLE-IGER	(La)	Chapelle-Iger		Rozay-en-Brie	42	M
1	0	0		11	77	091	3	27	1		4	(LES)	CHAPELLES-BOURBON	(Les)	Chapelles-Bourbon		Rozay-en-Brie	42	M
1	0	0		11	77	106	3	26	1		0		CHAUFFRY		Chauffry		Rebais	42	M
1	0	0		11	77	135	3	27	1		0		COURPALAY		Courpalay		Rozay-en-Brie	42	M
1	0	0		11	77	144	3	27	1		0		CREVECOEUR-EN-BRIE		Crèvecœur-en-Brie		Rozay-en-Brie	42	M
1	0	0		11	77	154	3	27	1		0		DAMMARTIN-SUR-TIGEAUX		Dammartin-sur-Tigeaux		Rozay-en-Brie	42	M
1	0	0		11	77	162	3	26	1		0		DOUE		Doue		Rebais	42	M
1	0	0		11	77	192	3	27	1		0		FONTENAY-TRESIGNY		Fontenay-Trésigny		Rozay-en-Brie	42	M
1	0	0		11	77	224	3	27	1		1		HAUTEFEUILLE		Hautefeuille		Rozay-en-Brie	42	M
1	0	0		11	77	228	3	26	1		1		HONDEVILLIERS		Hondevilliers		Rebais	42	M
1	0	0		11	77	229	3	27	1		3	(LA)	HOUSSAYE-EN-BRIE	(La)	Houssaye-en-Brie		Rozay-en-Brie	42	M
1	0	0		11	77	264	3	27	1		0		LUMIGNY-NESLES-ORMEAUX		Lumigny-Nesles-Ormeaux		Rozay-en-Brie	42	M
1	0	0		11	77	277	3	27	1		0		MARLES-EN-BRIE		Marles-en-Brie		Rozay-en-Brie	42	M
1	0	0		11	77	303	3	26	1		0		MONTDAUPHIN		Montdauphin		Rebais	42	M
1	0	0		11	77	304	3	26	1		0		MONTENILS		Montenils		Rebais	42	M
1	0	0		11	77	318	3	27	1		0		MORTCERF		Mortcerf		Rozay-en-Brie	42	M
1	0	0		11	77	336	3	27	1		0		NEUFMOUTIERS-EN-BRIE		Neufmoutiers-en-Brie		Rozay-en-Brie	42	M
1	0	0		11	77	345	3	26	1		1		ORLY-SUR-MORIN		Orly-sur-Morin		Rebais	42	M
1	0	0		11	77	360	3	27	1		0		PEZARCHES		Pézarches		Rozay-en-Brie	42	M
1	0	0		11	77	365	3	27	1		2	(LE)	PLESSIS-FEU-AUSSOUX	(Le)	Plessis-Feu-Aussoux		Rozay-en-Brie	42	M
1	1	0		11	77	385	3	26	1		0		REBAIS		Rebais		Rebais	42	M
1	1	0		11	77	393	3	27	1		0		ROZAY-EN-BRIE		Rozay-en-Brie		Rozay-en-Brie	42	M
1	0	0		11	77	398	3	26	1		0		SABLONNIERES		Sablonnières		Rebais	42	M
1	0	0		11	77	405	3	26	1		0		SAINT-CYR-SUR-MORIN		Saint-Cyr-sur-Morin		Rebais	42	M
1	0	0		11	77	406	3	26	1		0		SAINT-DENIS-LES-REBAIS		Saint-Denis-lès-Rebais		Rebais	42	M
1	0	0		11	77	411	3	26	1		0		SAINT-GERMAIN-SOUS-DOUE		Saint-Germain-sous-Doue		Rebais	42	M
1	0	0		11	77	417	3	26	1		0		SAINT-LEGER		Saint-Léger		Rebais	42	M
1	0	0		11	77	429	3	26	1		0		SAINT-OUEN-SUR-MORIN		Saint-Ouen-sur-Morin		Rebais	42	M
1	0	0		11	77	466	3	27	1		0		TIGEAUX		Tigeaux		Rozay-en-Brie	42	M
1	0	0		11	77	469	3	27	1		0		TOUQUIN		Touquin		Rozay-en-Brie	42	M
1	0	0		11	77	472	3	26	1		3	(LA)	TRETOIRE	(La)	Trétoire		Rebais	42	M
1	0	0		11	77	486	3	27	1		0		VAUDOY-EN-BRIE		Vaudoy-en-Brie		Rozay-en-Brie	42	M
1	0	0		11	77	492	3	26	1		0		VERDELOT		Verdelot		Rebais	42	M
1	0	0		11	77	508	3	27	1		0		VILLENEUVE-LE-COMTE		Villeneuve-le-Comte		Rozay-en-Brie	42	M
1	0	0		11	77	510	3	27	1		0		VILLENEUVE-SAINT-DENIS		Villeneuve-Saint-Denis		Rozay-en-Brie	42	M
1	0	0		11	77	512	3	26	1		0		VILLENEUVE-SUR-BELLOT		Villeneuve-sur-Bellot		Rebais	42	M
1	0	0		11	77	527	3	27	1		0		VOINSLES		Voinsles		Rozay-en-Brie	42	M
1	0	0		11	78	193	2	05	1		0		DAMPIERRE-EN-YVELINES		Dampierre-en-Yvelines		Chevreuse	36	M
3				11	78	357			1	78193	0		MAINCOURT-SUR-YVETTE		Maincourt-sur-Yvette			35	M
1	1	0		11	78	401	1	14	1		0		MEULAN-EN-YVELINES		Meulan-en-Yvelines		Meulan-en-Yvelines	10	M
1	1	0		54	79	013	1	02	1		1		ARGENTON-LES-VALLEES		Argenton-les-Vallées		Argenton-les-Vallées	11	M
1	1	0		54	79	013	1	02	1		1		ARGENTON-LES-VALLEES		Argenton-les-Vallées		Argenton-les-Vallées	32	M
3				54	79	017			1	79195	4	(LES)	AUBIERS	(Les)	Aubiers			31	M
1	1	0		54	79	031	2	03	1		0		BEAUVOIR-SUR-NIORT		Beauvoir-sur-Niort		Beauvoir-sur-Niort	36	M
3				54	79	037			1	79013	0		BOESSE		Boësse			31	M
1	0	0		54	79	091	1	07	1		0		CIRIERES		Cirières		Cerizay	10	M
3				54	79	097			1	79031	2	(LE)	CORMENIER	(Le)	Cormenier			35	M
1	0	0		54	79	195	1	09	1		0		NUEIL-LES-AUBIERS		Nueil-les-Aubiers		Mauléon	11	M
1	0	0		54	79	195	1	09	1		0		NUEIL-LES-AUBIERS		Nueil-les-Aubiers		Mauléon	32	M
3				54	79	227			1	79031	3	(LA)	REVETIZON	(La)	Revêtizon			35	M
3				54	79	305			1	79013	0		SANZAY		Sanzay			31	M
1	0	0		54	79	328	2	03	1		0		THORIGNY-SUR-LE-MIGNON		Thorigny-sur-le-Mignon		Beauvoir-sur-Niort	10	M
1	0	0		54	79	337	2	12	1		2	(LE)	VANNEAU-IRLEAU	(Le)	Vanneau-Irleau		Frontenay-Rohan-Rohan	10	M
1	0	0		22	80	022	1	32	1		1		ANDAINVILLE		Andainville		Oisemont	42	M
1	0	0		22	80	040	1	32	1		1		AUMATRE		Aumâtre		Oisemont	42	M
1	0	0		22	80	048	1	32	1		1		AVESNES-CHAUSSOY		Avesnes-Chaussoy		Oisemont	42	M
1	0	0		22	80	084	1	32	1		0		BERMESNIL		Bermesnil		Oisemont	42	M
1	0	0		22	80	169	1	32	1		0		CANNESSIERES		Cannessières		Oisemont	42	M
1	0	0		22	80	269	1	32	1		1		EPAUMESNIL		Épaumesnil		Oisemont	42	M
1	0	0		22	80	297	1	32	1		1		ETREJUST		Étréjust		Oisemont	42	M
3				22	80	309			1	80566	0		FIEFFES		Fieffes			35	M
1	0	0		22	80	324	1	32	1		0		FONTAINE-LE-SEC		Fontaine-le-Sec		Oisemont	42	M
1	0	0		22	80	330	1	32	1		0		FORCEVILLE-EN-VIMEU		Forceville-en-Vimeu		Oisemont	42	M
1	0	0		22	80	336	1	32	1		0		FOUCAUCOURT-HORS-NESLE		Foucaucourt-Hors-Nesle		Oisemont	42	M
1	0	0		22	80	354	1	32	1		0		FRESNES-TILLOLOY		Fresnes-Tilloloy		Oisemont	42	M
1	0	0		22	80	355	1	32	1		0		FRESNEVILLE		Fresneville		Oisemont	42	M
1	0	0		22	80	356	1	32	1		0		FRESNOY-ANDAINVILLE		Fresnoy-Andainville		Oisemont	42	M
1	0	0		22	80	361	1	32	1		0		FRETTECUISSE		Frettecuisse		Oisemont	42	M
1	0	0		22	80	369	2	12	1		0		FROHEN-SUR-AUTHIE		Frohen-sur-Authie		Bernaville	11	M
1	0	0		22	80	369	2	12	1		0		FROHEN-SUR-AUTHIE		Frohen-sur-Authie		Bernaville	32	M
3				22	80	370			1	80369	0		FROHEN-LE-PETIT		Frohen-le-Petit			31	M
1	0	0		22	80	437	1	32	1		1		HEUCOURT-CROQUOISON		Heucourt-Croquoison		Oisemont	42	M
1	0	0		22	80	450	1	32	1		1		INVAL-BOIRON		Inval-Boiron		Oisemont	42	M
1	0	0		22	80	480	1	32	1		0		LIGNIERES-EN-VIMEU		Lignières-en-Vimeu		Oisemont	42	M
1	0	0		22	80	522	1	32	1		2	(LE)	MAZIS	(Le)	Mazis		Oisemont	42	M
1	0	0		22	80	566	2	20	1		0		FIEFFES-MONTRELET		Fieffes-Montrelet		Domart-en-Ponthieu	36	M
1	0	0		22	80	575	1	32	1		0		MOUFLIERES		Mouflières		Oisemont	42	M
1	0	0		22	80	586	1	32	1		0		NESLE-L'HOPITAL		Nesle-l'Hôpital		Oisemont	42	M
1	0	0		22	80	587	1	32	1		0		NESLETTE		Neslette		Oisemont	42	M
1	0	0		22	80	591	1	32	1		0		NEUVILLE-AU-BOIS		Neuville-au-Bois		Oisemont	42	M
1	0	0		22	80	592	1	32	1		0		NEUVILLE-COPPEGUEULE		Neuville-Coppegueule		Oisemont	42	M
1	1	0		22	80	606	1	32	1		1		OISEMONT		Oisemont		Oisemont	42	M
1	0	0		22	80	699	1	32	1		0		SAINT-AUBIN-RIVIERE		Saint-Aubin-Rivière		Oisemont	42	M
1	0	0		22	80	707	1	32	1		0		SAINT-LEGER-SUR-BRESLE		Saint-Léger-sur-Bresle		Oisemont	42	M
1	0	0		22	80	709	1	32	1		0		SAINT-MAULVIS		Saint-Maulvis		Oisemont	42	M
1	0	0		22	80	732	1	32	1		0		SENARPONT		Senarpont		Oisemont	42	M
1	0	0		22	80	788	1	32	1		0		VERGIES		Vergies		Oisemont	42	M
1	0	0		22	80	796	1	32	1		0		VILLEROY		Villeroy		Oisemont	42	M
1	0	0		22	80	828	1	32	1		0		WOIREL		Woirel		Oisemont	42	M
3				73	81	107			1	81132	0		GUITALENS		Guitalens			31	M
1	0	0		73	81	132	2	35	1		0		GUITALENS-L'ALBAREDE		Guitalens-L'Albarède		Vielmur-sur-Agout	11	M
1	0	0		73	81	132	2	35	1		0		GUITALENS-L'ALBAREDE		Guitalens-L'Albarède		Vielmur-sur-Agout	32	M
1	0	0		73	81	217	1	07	1		0		PUYCELSI		Puycelsi		Castelnau-de-Montmiral	10	M
1	0	0		93	83	094	1	14	1		2	(LE)	PLAN-DE-LA-TOUR	(Le)	Plan-de-la-Tour		Grimaud	10	M
1	0	0		52	85	036	2	13	1		3	(LA)	BRETONNIERE-LA-CLAYE	(La)	Bretonnière-la-Claye		Mareuil-sur-Lay-Dissais	11	M
1	0	0		52	85	036	2	13	1		3	(LA)	BRETONNIERE-LA-CLAYE	(La)	Bretonnière-la-Claye		Mareuil-sur-Lay-Dissais	34	M
2				52	85	068			1	85036	3	(LA)	CLAYE	(La)	Claye			33	M
1	0	0		52	85	243	3	26	1		0		BREM-SUR-MER		Brem-sur-Mer		Saint-Gilles-Croix-de-Vie	36	M
3				52	85	258			1	85243	0		SAINT-NICOLAS-DE-BREM		Saint-Nicolas-de-Brem			35	M
6	1	1	3	41	88	413	3	24	0		0		SAINT-DIE-DES-VOSGES		Saint-Dié-des-Vosges		Saint-Dié-des-Vosges-Est	10	M
6	1	1	3	41	88	413	3	31	0		0		SAINT-DIE-DES-VOSGES		Saint-Dié-des-Vosges		Saint-Dié-des-Vosges-Ouest	10	M
1	2	2	3	41	88	413	3	98	1		0		SAINT-DIE-DES-VOSGES		Saint-Dié-des-Vosges		Canton non précisé	10	M
1	0	0		26	89	288	1	07	1		0		PAROY-EN-OTHE		Paroy-en-Othe		Brienon-sur-Armançon	21	M
1	0	0		26	89	326	3	40	1		0		ROSOY		Rosoy		Sens-Sud-Est	21	M
1	0	0		26	89	431	2	17	1		0		VASSY-SOUS-PISY		Vassy-sous-Pisy		Guillon	10	M
1	0	0		11	95	019	2	35	1		1		ARNOUVILLE		Arnouville		Villiers-le-Bel	10	M
1	1	0		11	95	428	2	18	1		0		MONTMORENCY		Montmorency		Montmorency	52	M
6	1	1	3	11	95	585	2	23	0		0		SARCELLES		Sarcelles		Sarcelles-Nord-Est	52	M
6	1	1	3	11	95	585	2	33	0		0		SARCELLES		Sarcelles		Sarcelles-Sud-Ouest	52	M
1	2	2	3	11	95	585	2	98	1		0		SARCELLES		Sarcelles		Canton non précisé	52	M
1	1	0		04	974	01	2	01	1		4	(LES)	AVIRONS	(Les)	Avirons	(Les)	Avirons	42	M
1	1	0		04	974	04	2	04	1		5	(L')	ETANG-SALE	(L')	Étang-Salé	(L')	Étang-Salé	42	M
6	1	1	3	04	974	07	4	07	0		2	(LE)	PORT	(Le)	Port	(Le)	Port 1er Canton Nord	42	M
6	1	1	3	04	974	07	4	37	0		2	(LE)	PORT	(Le)	Port	(Le)	Port 2e  Canton Sud	42	M
1	1	2	3	04	974	07	4	91	1		2	(LE)	PORT	(Le)	Port		Canton non précisé	42	M
1	1	0		04	974	08	4	08	1		3	(LA)	POSSESSION	(La)	Possession	(La)	Possession	42	M
